web_scraper_order,web_scraper_start_url,pagination-selector,data-page-selector,name_0,price_0,priceCurrency_0,brand_0,description_0,Specifications_-_Brand_0,Specifications_-_Battery,_кВт_ч_0,Specifications_-_Country_0,Specifications_-_Engine_Type_0,Specifications_-_Body_0,Specifications_-_Condition_0,Specifications_-_Engine_Power,_(л_с_)_0,Specifications_-_Volume,_л_0,Description_0,Specifications_-_Drive_0,Specifications_-_Number_of_Seats_0,Specifications_-_Maximum_Speed,_(км_ч)_0,Specifications_-_Range,_(км)_0,Specifications_-_Fuel_Type_0,Question_Count_0,image_1
"1769972691-1","https://mejdukoles.by/novyye-gibridy-cat?page=2","https://mejdukoles.by/novyye-gibridy-cat","https://mejdukoles.by/novyye-gibridy-cat/changan-cs55-plus-phev-2026-smart-new-blue-whale-125km-smart-edition-white-2004038849","Changan CS55 PLUS PHEV 2026 Smart New Blue Whale 125km Smart Edition White/Gray","$17 800
												$19 776
												экономия $1 976","USD","Changan","{
	""@context"": ""http://schema.org/"",
	""@type"": ""Product"",
	""name"": ""Changan CS55 PLUS PHEV 2026 Smart New Blue Whale 125km Smart Edition White/Gray"",
	""image"": [
		""https://mejdukoles.by/image/cache/catalog/dongchedi/20040388/Changan%20CS55%20PLUS%20PHEV%202026%20Smart%20%20White%20%281%29-1000x1000.jpg"",""https://mejdukoles.by/image/cache/catalog/dongchedi/20040388/Changan%20CS55%20PLUS%20PHEV%202026%20Smart%20%20White%20%283%29-1000x1000.jpg"",""https://mejdukoles.by/image/cache/catalog/dongchedi/20040388/Changan%20CS55%20PLUS%20PHEV%202026%20Smart%20%20White%20%284%29-1000x1000.jpg"",""https://mejdukoles.by/image/cache/catalog/dongchedi/20040388/Changan%20CS55%20PLUS%20PHEV%202026%20Smart%20%20White%20%285%29-1000x1000.jpg"",""https://mejdukoles.by/image/cache/catalog/dongchedi/20040388/Changan%20CS55%20PLUS%20PHEV%202026%20Smart%20%20White%20%282%29-1000x1000.jpg""
		 ],
	""description"": ""Описание"",
	""mpn"": ""2004038849"",
	""sku"": ""2004038849"",
	""brand"": ""Changan"",
		""offers"": {
	  ""@type"": ""Offer"",
	  ""url"": """",
	  ""priceCurrency"": ""USD"",
	  	  ""price"": ""17800"",
	  	  	  	  ""availability"": ""http://schema.org/InStock"",
	  	  ""seller"": {
		""@type"": ""Organization"",
		""name"": ""МЕЖДУКОЛЕС.БЕЛ""
	  }
	}
}","БрендChangan","","Китайские","Тип двигателяГибрид, ДВС, Электро","КузовSUV","СостояниеНовый","1.5","ПриводПередний","Описание","Передний","5","125","Гибрид","Гибрид","$0","https://mejdukoles.by/image/cache/catalog/dongchedi/20040388/Changan%20CS55%20PLUS%20PHEV%202026%20Smart%20%20White%20%281%29-700x700.jpg.webp
https://mejdukoles.by/image/cache/catalog/dongchedi/20040388/Changan%20CS55%20PLUS%20PHEV%202026%20Smart%20%20White%20%283%29-700x700.jpg.webp
https://mejdukoles.by/image/cache/catalog/dongchedi/20040388/Changan%20CS55%20PLUS%20PHEV%202026%20Smart%20%20White%20%284%29-700x700.jpg.webp
https://mejdukoles.by/image/cache/catalog/dongchedi/20040388/Changan%20CS55%20PLUS%20PHEV%202026%20Smart%20%20White%20%285%29-700x700.jpg.webp
https://mejdukoles.by/image/cache/catalog/dongchedi/20040388/Changan%20CS55%20PLUS%20PHEV%202026%20Smart%20%20White%20%282%29-700x700.jpg.webp"
"1769972704-2","https://mejdukoles.by/novyye-gibridy-cat?page=2","https://mejdukoles.by/novyye-gibridy-cat","https://mejdukoles.by/novyye-gibridy-cat/aito-m7-ultra-max-5-seats-rwd-smart-driving-gibrid-2024-aito00021","AITO M7 Ultra Max 5 seats RWD smart driving гибрид (2024)","$46 167","USD","AITO","{
	""@context"": ""http://schema.org/"",
	""@type"": ""Product"",
	""name"": ""AITO M7 Ultra Max 5 seats RWD smart driving гибрид (2024)"",
	""image"": [
		""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/5abf6da2-15ff-4b24-82ca-50b16a85a10e_7_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/3c2b3b4f-7422-42ca-91f5-0d098c9e51d0_4_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/3f5644c5-cb6c-489b-ac74-f52b45259b8f_5_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/42c89552-097e-4ab5-b8ef-c951252c1b3d_13_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/4d14a7dc-b316-4827-8fe9-2a0d4cfb8850_6_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/55b87b92-34d3-4c39-b6ff-6facaa9eb201_14_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/57223348-764e-4989-b53c-528d75d1ba40_24_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/61590f83-33a8-4a9d-919e-fc178198ed1d_21_csecollege-1000x1000.jpeg"",""""
		 ],
	""description"": ""Модель AITO M7 Ultra Max 5 Seats RWD 2024 года представляет собой просторный пятиместный SUV с задним приводом и гибридной силовой установкой (модель формата EREV – расширенный-диапазон гибрид). Автомобиль имеет длину 5 020 мм, ширину 1 945 мм и высоту 1 760 мм, колесную базу 2 820 мм.&nbsp;Электромотор развивает мощность 200 кВт (≈272 л. с.), крутящий момент 360 Н·м. Заявленная электрическая дальность по циклу CLTC — 175 км, а комбинированный диапазон с учётом бензинового двигателя — более чем 1 300 км.С точки зрения комфорта и технологий, в оснащении модели предусмотрена система интеллектуального вождения Huawei ADS с лидаром 192 линий, способным обнаруживать препятствия на расстоянии до 250 м.Салон выполнен с акцентом на премиум-ощущение: простор для пятерых пассажиров, объём багажника от 686 до 1619 л, передовые мультимедийные и водительские системы.ВСЕ ХАРАКТЕРИСТИКИ:Запас хода на электротяге — 175 км (CLTC — 240 км).  Полный запас хода — 1300 км (WLTC — 1150 км).  Максимальная мощность — 200 кВт (272 л. с.).  Максимальный крутящий момент — 360 Н·м.  Тип силовой установки — EREV (гибрид с увеличенным запасом хода).  Ёмкость аккумулятора — 42 кВт·ч (литий-ионная).  Коробка передач — односкоростная.  Максимальная скорость — 190 км/ч.  Разгон 0–100 км/ч — 7.8 с.  Расход топлива WLTC — 0.85 л/100 км.  Средний расход топлива — 6.8 л/100 км.             Потребление электроэнергии — 20.8 кВт·ч/100 км.Безопасность и ассистенты:ABS (антиблокировочная система).  EBD/CBC — распределение тормозного усилия.  EBA/BA — усилитель торможения.  TCS/ASR — контроль тяги.  ESP/DSC — система стабилизации кузова.       Активные системы безопасностиАктивное торможение.  Система контроля слепых зон.  Удержание и центрирование в полосе.  Контроль усталости водителя (DMS).  Распознавание дорожных знаков и светофоров.  Подушки безопасности: фронтальные (водитель, пассажир), боковые (1-й и 2-й ряд), шторки.  Контроль давления в шинах.         Крепления детских кресел ISOFIX.Дизайн и комфорт:Панорамная крыша + люк.   Рейлинги на крыше.   Литые диски.   Электрические боковые подножки.   Скрытые дверные ручки.   Кожаный мультируль с регулировкой (вверх/вниз, вперёд/назад).   Многофункциональное управление на руле.   Натуральная кожа отделки руля.   Цветной ЖК-дисплей приборной панели 10.25″.   Электропривод багажника с памятью положения.   Электронная противоугонная система.   Центральный замок.   Интеллектуальный дистанционный ключ, поддержка Bluetooth, NFC/RFID.   Бесключевой доступ и запуск.   Дистанционный запуск двигателя.   Функция вызова автомобиля.   Проекция на лобовое стекло (HUD).   Встроенный видеорегистратор.   Активное шумоподавление.   Беспроводная зарядка телефона.   Розетка 12 В в багажнике.   Электродоводчики дверей. "",
	""mpn"": ""AITO_00021"",
	""sku"": ""AITO_00021"",
	""brand"": ""AITO"",
		""offers"": {
	  ""@type"": ""Offer"",
	  ""url"": """",
	  ""priceCurrency"": ""USD"",
	  	  ""price"": ""46167"",
	  	  	  	  ""availability"": ""http://schema.org/InStock"",
	  	  ""seller"": {
		""@type"": ""Organization"",
		""name"": ""МЕЖДУКОЛЕС.БЕЛ""
	  }
	}
}","БрендAITO","$80 386","Китайские","Тип двигателяПоследовательный гибрид","КузовВнедорожник","СостояниеНовый","272","Объем, л1.5","Модель AITO M7 Ultra Max 5 Seats RWD 2024 года представляет собой просторный пятиместный SUV с задним приводом и гибридной силовой установкой (модель формата EREV – расширенный-диапазон гибрид). Автомобиль имеет длину 5 020 мм, ширину 1 945 мм и высоту 1 760 мм, колесную базу 2 820 мм. Электромотор развивает мощность 200 кВт (≈272 л. с.), крутящий момент 360 Н·м. Заявленная электрическая дальность по циклу CLTC — 175 км, а комбинированный диапазон с учётом бензинового двигателя — более чем 1 300 км.С точки зрения комфорта и технологий, в оснащении модели предусмотрена система интеллектуального вождения Huawei ADS с лидаром 192 линий, способным обнаруживать препятствия на расстоянии до 250 м.Салон выполнен с акцентом на премиум-ощущение: простор для пятерых пассажиров, объём багажника от 686 до 1619 л, передовые мультимедийные и водительские системы.ВСЕ ХАРАКТЕРИСТИКИ:Запас хода на электротяге — 175 км (CLTC — 240 км).

Полный запас хода — 1300 км (WLTC — 1150 км).

Максимальная мощность — 200 кВт (272 л. с.).

Максимальный крутящий момент — 360 Н·м.

Тип силовой установки — EREV (гибрид с увеличенным запасом хода).

Ёмкость аккумулятора — 42 кВт·ч (литий-ионная).

Коробка передач — односкоростная.

Максимальная скорость — 190 км/ч.

Разгон 0–100 км/ч — 7.8 с.

Расход топлива WLTC — 0.85 л/100 км.

Средний расход топлива — 6.8 л/100 км.












Потребление электроэнергии — 20.8 кВт·ч/100 км.Безопасность и ассистенты:ABS (антиблокировочная система).

EBD/CBC — распределение тормозного усилия.

EBA/BA — усилитель торможения.

TCS/ASR — контроль тяги.

ESP/DSC — система стабилизации кузова.






Активные системы безопасностиАктивное торможение.

Система контроля слепых зон.

Удержание и центрирование в полосе.

Контроль усталости водителя (DMS).

Распознавание дорожных знаков и светофоров.

Подушки безопасности: фронтальные (водитель, пассажир), боковые (1-й и 2-й ряд), шторки.

Контроль давления в шинах.








Крепления детских кресел ISOFIX.Дизайн и комфорт:Панорамная крыша + люк.


Рейлинги на крыше.


Литые диски.


Электрические боковые подножки.


Скрытые дверные ручки.


Кожаный мультируль с регулировкой (вверх/вниз, вперёд/назад).


Многофункциональное управление на руле.


Натуральная кожа отделки руля.


Цветной ЖК-дисплей приборной панели 10.25″.


Электропривод багажника с памятью положения.


Электронная противоугонная система.


Центральный замок.


Интеллектуальный дистанционный ключ, поддержка Bluetooth, NFC/RFID.


Бесключевой доступ и запуск.


Дистанционный запуск двигателя.


Функция вызова автомобиля.


Проекция на лобовое стекло (HUD).


Встроенный видеорегистратор.


Активное шумоподавление.


Беспроводная зарядка телефона.


Розетка 12 В в багажнике.


Электродоводчики дверей.","Задний","5","190","1150","Электро","$0","https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/5abf6da2-15ff-4b24-82ca-50b16a85a10e_7_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/3c2b3b4f-7422-42ca-91f5-0d098c9e51d0_4_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/3f5644c5-cb6c-489b-ac74-f52b45259b8f_5_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/42c89552-097e-4ab5-b8ef-c951252c1b3d_13_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/4d14a7dc-b316-4827-8fe9-2a0d4cfb8850_6_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/55b87b92-34d3-4c39-b6ff-6facaa9eb201_14_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/57223348-764e-4989-b53c-528d75d1ba40_24_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M7%20Ultra%20Max%205%20seats%20RWD%20smart%20driving%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282024%29/61590f83-33a8-4a9d-919e-fc178198ed1d_21_csecollege-700x700.jpeg.webp"
"1769972722-3","https://mejdukoles.by/novyye-gibridy-cat?page=2","https://mejdukoles.by/novyye-gibridy-cat","https://mejdukoles.by/novyye-gibridy-cat/aito-m9-ultra-5-seats-gibrid-2025-aito00013","AITO M9 Ultra 5 seats гибрид (2025)","$108 605","USD","AITO","{
	""@context"": ""http://schema.org/"",
	""@type"": ""Product"",
	""name"": ""AITO M9 Ultra 5 seats гибрид (2025)"",
	""image"": [
		""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/d255c3ed-9d5f-4bfb-9897-64843b48bd0f_28_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/0b82efc1-2a84-461c-a7fd-35b64b0b2aa0_1_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/0c095d59-78c0-4b10-8364-7952061cb747_2_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/167a1da3-daea-49d5-bb2e-d55bdc0411db_18_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/1fec9876-c909-448c-a5c5-686247d331ea_3_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/1fff950d-afb3-433b-a934-c98f3fce1dca_4_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/24e48473-d9af-46eb-bfde-afa8b2bcc2bf_12_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/2a1517e6-cb08-4b67-a9ae-a32233166e7f_5_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/30d369c5-504e-442c-8900-7151ad65c0a7_13_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/365342e5-d7db-42e1-a7ae-4bb146f65ed1_24_csecollege-1000x1000.jpeg"",""https://mejdukoles.by/image/cache/no_image-1000x1000.png""
		 ],
	""description"": ""AITO M9 Ultra 5‑местный (2025) — гибрид‑увеличитель диапазона (EREV): это полноразмерный роскошный SUV с трансмиссией AWD и мощностью системы 365 кВт. Он оснащён гибридным силовым агрегатом с 1,5‑литровым турбированным бензиновым двигателем мощностью 118 кВт, действующим в роли генератора, и батареей ёмкостью 52 кВт·ч от CATL. Электрический запас хода составляет примерно 266–290 км по циклу CLTC, а максимальный комбинированный запас — до 1474 км. Разгон 0‑100 км/ч занимает около 5,1 с, максимальная скорость — 200 км/ч. Автомобиль также оснащён продвинутой системой помощи водителю Huawei ADS с четырьмя LiDAR‑датчиками.5‑местная версия получила гибкие опции размещения, включая втором ряду простор с запасом места для ног до 1220 мм и два «Zero‑Gravity» кресла, обеспечивающие высокую эргономику и комфорт. В салоне применены премиальные материалы, доступна мебельная отделка, множество экранов и инновационные технологии для удобства пассажиров (например, задний проектор, развлекательные экраны, холодильник и др.).ВСЕ ХАРАКТЕРИСТИКИ:запас хода 226 км (WLTC)   запас хода CLTC 266 км   полный запас хода WLTC 1258 км / CLTC 1417 км   суммарная мощность 365 кВт   крутящий момент 675 Н·м   привод EREV   односкоростная коробка передач   разгон до сотни 5.1 секунд   максимальная скорость 200 км/ч   потребление электроэнергии 24.9 кВт·ч/100 км   расход топлива 0.64 л/100 км (WLTC) / 7.3 л/100 км   премиальный внедорожник   5230x1999x1800 мм   батарея 52 кВт·ч   дата выхода на рынок 2025.03  Безопасность и ассистенты:автопилот уровень L2  адаптивный круиз-контроль (полноскоростной)  пакет предупреждений (о выезде с полосы / о лобовом столкновении / о столкновении сзади / о небезопасности открытия дверей / при движении задним ходом)  активное торможение  система удержания в полосе с центрированием  советы при вождении при усталости с активным обнаружением  распознавание дорожных знаков и цветов светофора  обнаружение жизненно важных функций в салоне  система контроля слепых зон  ABS антиблокировочная   распределение тормозного усилия   усилитель торможения   контроль тяги   система стабилизации кузова   подушки безопасности: передние, боковые (1-й и 2-й ряд), боковые шторки   система контроля давления в шинах (индикатор)                  крепления ISOFIX для детских кресел Дизайн и комфорт:сегментированная панорамная крыша  шторка панорамной крыши   скрытые дверные ручки  боковые подножки электрические  рейлинги на крыше   активное закрытие решетки воздухозаборника   литые диски   кожаный мультируль (натуральная кожа)  функции руля: обогрев / электрорегулировка с памятью / многофункциональное управление  цифровая приборная панель 12.3 дюйма  электропривод багажника с памятью  управление дверью багажника движением ноги  проекция на лобовое стекло (HUD)  встроенный видеорегистратор  активное шумоподавление  беспроводная зарядка телефона  розетка 12 В в багажнике                   электродвери / доводчики"",
	""mpn"": ""AITO_00013"",
	""sku"": ""AITO_00013"",
	""brand"": ""AITO"",
		""offers"": {
	  ""@type"": ""Offer"",
	  ""url"": """",
	  ""priceCurrency"": ""USD"",
	  	  ""price"": ""108605"",
	  	  	  	  ""availability"": ""http://schema.org/InStock"",
	  	  ""seller"": {
		""@type"": ""Organization"",
		""name"": ""МЕЖДУКОЛЕС.БЕЛ""
	  }
	}
}","БрендAITO","$52 007","Китайские","Тип двигателяПоследовательный гибрид","КузовВнедорожник","СостояниеНовый","496","Объем, л1.5","AITO M9 Ultra 5‑местный (2025) — гибрид‑увеличитель диапазона (EREV): это полноразмерный роскошный SUV с трансмиссией AWD и мощностью системы 365 кВт. Он оснащён гибридным силовым агрегатом с 1,5‑литровым турбированным бензиновым двигателем мощностью 118 кВт, действующим в роли генератора, и батареей ёмкостью 52 кВт·ч от CATL. Электрический запас хода составляет примерно 266–290 км по циклу CLTC, а максимальный комбинированный запас — до 1474 км. Разгон 0‑100 км/ч занимает около 5,1 с, максимальная скорость — 200 км/ч. Автомобиль также оснащён продвинутой системой помощи водителю Huawei ADS с четырьмя LiDAR‑датчиками.5‑местная версия получила гибкие опции размещения, включая втором ряду простор с запасом места для ног до 1220 мм и два «Zero‑Gravity» кресла, обеспечивающие высокую эргономику и комфорт. В салоне применены премиальные материалы, доступна мебельная отделка, множество экранов и инновационные технологии для удобства пассажиров (например, задний проектор, развлекательные экраны, холодильник и др.).ВСЕ ХАРАКТЕРИСТИКИ:запас хода 226 км (WLTC)


запас хода CLTC 266 км


полный запас хода WLTC 1258 км / CLTC 1417 км


суммарная мощность 365 кВт


крутящий момент 675 Н·м


привод EREV


односкоростная коробка передач


разгон до сотни 5.1 секунд


максимальная скорость 200 км/ч


потребление электроэнергии 24.9 кВт·ч/100 км


расход топлива 0.64 л/100 км (WLTC) / 7.3 л/100 км


премиальный внедорожник


5230x1999x1800 мм


батарея 52 кВт·ч


дата выхода на рынок 2025.03

Безопасность и ассистенты:автопилот уровень L2

адаптивный круиз-контроль (полноскоростной)

пакет предупреждений (о выезде с полосы / о лобовом столкновении / о столкновении сзади / о небезопасности открытия дверей / при движении задним ходом)

активное торможение

система удержания в полосе с центрированием

советы при вождении при усталости с активным обнаружением

распознавание дорожных знаков и цветов светофора

обнаружение жизненно важных функций в салоне

система контроля слепых зон

ABS антиблокировочная 

распределение тормозного усилия 

усилитель торможения 

контроль тяги 

система стабилизации кузова 

подушки безопасности: передние, боковые (1-й и 2-й ряд), боковые шторки 

система контроля давления в шинах (индикатор)

















крепления ISOFIX для детских кресел Дизайн и комфорт:сегментированная панорамная крыша

шторка панорамной крыши 

скрытые дверные ручки

боковые подножки электрические

рейлинги на крыше 

активное закрытие решетки воздухозаборника 

литые диски 

кожаный мультируль (натуральная кожа)

функции руля: обогрев / электрорегулировка с памятью / многофункциональное управление

цифровая приборная панель 12.3 дюйма

электропривод багажника с памятью

управление дверью багажника движением ноги

проекция на лобовое стекло (HUD)

встроенный видеорегистратор

активное шумоподавление

беспроводная зарядка телефона

розетка 12 В в багажнике


















электродвери / доводчики","Полный","5","200","1258","Электро","$0","https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/d255c3ed-9d5f-4bfb-9897-64843b48bd0f_28_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/0b82efc1-2a84-461c-a7fd-35b64b0b2aa0_1_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/0c095d59-78c0-4b10-8364-7952061cb747_2_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/167a1da3-daea-49d5-bb2e-d55bdc0411db_18_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/1fec9876-c909-448c-a5c5-686247d331ea_3_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/1fff950d-afb3-433b-a934-c98f3fce1dca_4_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/24e48473-d9af-46eb-bfde-afa8b2bcc2bf_12_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/2a1517e6-cb08-4b67-a9ae-a32233166e7f_5_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/30d369c5-504e-442c-8900-7151ad65c0a7_13_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/catalog/AITO/AITO%20M9%20Ultra%205%20seats%20%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4%20%282025%29/365342e5-d7db-42e1-a7ae-4bb146f65ed1_24_csecollege-700x700.jpeg.webp
https://mejdukoles.by/image/cache/no_image-700x700.png.webp"
